cluster,method,n_cone,n_raw_cone,n_quality_rejected,n_true_in_cone,n_pred,precision,recall,f1,contam,runtime_s,center_mode,center_shift_arcmin,objective,tag,extra_1,extra_2,cache_pipeline_signature
UBC1059,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0294168999971589,center0,0.0,-1.2468211173874777,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1060,hdbscan,9445,9447,2,45,45,1.0,0.9574468085106383,0.9782608695652174,0.0,0.0333258999962708,center0,0.0,-1.3227702369422216,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1061,hdbscan,15879,15879,0,79,79,1.0,1.0,1.0,0.0,0.0398732000030577,center0,0.0,-1.489643567432501,HDBSCAN_SHARED_PREPROC_NOLEAK,118.0,79.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1062,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0304073999941465,center0,0.0,-1.275712771606809,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1063,hdbscan,14271,14271,0,71,71,1.0,1.0,1.0,0.0,0.0402337000050465,center0,0.0,-1.3469948421841418,HDBSCAN_SHARED_PREPROC_NOLEAK,106.0,71.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1064,hdbscan,19899,19899,0,99,110,0.9,1.0,0.9473684210526316,0.0999999999999999,0.0473447999975178,center0,0.0,-1.4455466233702976,HDBSCAN_SHARED_PREPROC_NOLEAK,165.0,110.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1065,hdbscan,3012,3012,0,12,12,1.0,1.0,1.0,0.0,0.02635129999544,center0,0.0,-1.119738541304633,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,12.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1066,hdbscan,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.0308060000024852,center0,0.0,-1.3407279343988745,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1067,hdbscan,10854,10854,0,54,54,1.0,1.0,1.0,0.0,0.0355214000010164,center0,0.0,-1.3180536067423496,HDBSCAN_SHARED_PREPROC_NOLEAK,81.0,54.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1068,hdbscan,6029,6029,0,30,301,0.0996677740863787,1.0,0.1812688821752265,0.9003322259136213,0.0299568000045837,center1_refined,1.925865188241005,-1.2089162406531928,HDBSCAN_SHARED_PREPROC_NOLEAK,301.0,311.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1069,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0286092999958782,center0,0.0,-1.2601300418671175,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1070,hdbscan,3417,3417,0,17,17,1.0,1.0,1.0,0.0,0.0249957999985781,center0,0.0,-1.2033644103395913,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,17.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1071,hdbscan,3617,3618,1,17,17,1.0,0.9444444444444444,0.9714285714285714,0.0,0.0279159000056097,center0,0.0,-1.1507116867991156,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,17.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1072,hdbscan,15678,15678,0,78,78,1.0,1.0,1.0,0.0,0.040058599995973,center0,0.0,-1.3858504207270297,HDBSCAN_SHARED_PREPROC_NOLEAK,117.0,78.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1073,hdbscan,19898,19899,1,98,98,1.0,0.98989898989899,0.9949238578680204,0.0,0.0457005999996908,center0,0.0,-1.414173993273974,HDBSCAN_SHARED_PREPROC_NOLEAK,147.0,98.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1074,hdbscan,4824,4824,0,24,241,0.0,0.0,0.0,1.0,0.0315252999935182,center1_refined,20.0,-1.229820772634671,HDBSCAN_SHARED_PREPROC_NOLEAK,241.0,419.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1075,hdbscan,7838,7839,1,38,387,0.0,0.0,0.0,1.0,0.038127900006657,center1_refined,20.0,-1.2811525933120849,HDBSCAN_SHARED_PREPROC_NOLEAK,391.0,387.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1076,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0316012999974191,center0,0.0,-1.2564780172401364,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1077,hdbscan,12261,12261,0,61,61,1.0,1.0,1.0,0.0,0.040790899998683,center0,0.0,-1.3604126263962162,HDBSCAN_SHARED_PREPROC_NOLEAK,91.0,61.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1078,hdbscan,9647,9648,1,47,47,1.0,0.9791666666666666,0.9894736842105264,0.0,0.0338821000041207,center0,0.0,-1.32082867691985,HDBSCAN_SHARED_PREPROC_NOLEAK,70.0,47.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1079,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0277797999951872,center0,0.0,-1.234103823793279,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1080,hdbscan,15074,15075,1,74,74,1.0,0.9866666666666668,0.9932885906040269,0.0,0.0411362999948323,center0,0.0,-1.4749401624374443,HDBSCAN_SHARED_PREPROC_NOLEAK,111.0,74.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1081,hdbscan,10452,10452,0,52,52,1.0,1.0,1.0,0.0,0.0353695000012521,center0,0.0,-1.3645871513976275,HDBSCAN_SHARED_PREPROC_NOLEAK,78.0,52.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1082,hdbscan,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.0308427999989362,center0,0.0,-1.2765263972737784,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1083,hdbscan,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.0259139999980106,center0,0.0,-1.1970089891332512,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1084,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0330014999999548,center0,0.0,-1.3040607365985155,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1085,hdbscan,12461,12462,1,61,61,1.0,0.9838709677419356,0.991869918699187,0.0,0.0359358999994583,center0,0.0,-1.3848759809358335,HDBSCAN_SHARED_PREPROC_NOLEAK,91.0,61.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1086,hdbscan,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.0367146000062348,center0,0.0,-1.223073206204666,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1087,hdbscan,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.0271968000015476,center0,0.0,-1.19620075681756,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1088,hdbscan,6632,6633,1,32,32,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0321989000003668,center0,0.0,-1.2586837193384373,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1089,hdbscan,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.0309024000016506,center0,0.0,-1.2041602950921368,HDBSCAN_SHARED_PREPROC_NOLEAK,52.0,35.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1090,hdbscan,4019,4020,1,19,19,1.0,0.95,0.9743589743589745,0.0,0.0304069999983767,center0,0.0,-1.2216911289421235,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1091,hdbscan,12260,12261,1,60,60,1.0,0.9836065573770492,0.9917355371900828,0.0,0.0366066999995382,center0,0.0,-1.423082341936384,HDBSCAN_SHARED_PREPROC_NOLEAK,90.0,60.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1092,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0283616000015172,center0,0.0,-1.1953692099303206,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1093,hdbscan,19496,19497,1,96,96,1.0,0.9896907216494846,0.9948186528497408,0.0,0.0458999000038602,center0,0.0,-1.3650012709316588,HDBSCAN_SHARED_PREPROC_NOLEAK,144.0,96.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1094,hdbscan,15879,15879,0,79,79,1.0,1.0,1.0,0.0,0.0480779999998048,center0,0.0,-1.4621750127893465,HDBSCAN_SHARED_PREPROC_NOLEAK,118.0,79.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1095,hdbscan,8643,8643,0,43,43,1.0,1.0,1.0,0.0,0.0317385000016656,center0,0.0,-1.286881103225843,HDBSCAN_SHARED_PREPROC_NOLEAK,64.0,43.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1096,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0265911000024061,center0,0.0,-1.220512210626845,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1097,hdbscan,4422,4422,0,22,22,1.0,1.0,1.0,0.0,0.0283673999947495,center0,0.0,-1.2023503853901594,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1098,hdbscan,3819,3819,0,19,19,1.0,1.0,1.0,0.0,0.0248556000005919,center0,0.0,-1.1712337388319911,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1099,hdbscan,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.0315692000003764,center0,0.0,-1.269711849507127,HDBSCAN_SHARED_PREPROC_NOLEAK,57.0,38.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1100,hdbscan,9447,9447,0,47,47,1.0,1.0,1.0,0.0,0.0329343999983393,center0,0.0,-1.2610842530587136,HDBSCAN_SHARED_PREPROC_NOLEAK,70.0,47.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1101,hdbscan,11658,11658,0,58,58,1.0,1.0,1.0,0.0,0.0360434000031091,center0,0.0,-1.342995305759667,HDBSCAN_SHARED_PREPROC_NOLEAK,87.0,58.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1102,hdbscan,9045,9045,0,45,45,1.0,1.0,1.0,0.0,0.0328704000057769,center0,0.0,-1.2576680601313706,HDBSCAN_SHARED_PREPROC_NOLEAK,67.0,45.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1103,hdbscan,10047,10047,0,50,107,0.4672897196261682,1.0,0.6369426751592356,0.5327102803738317,0.0351576000030036,center1_refined,10.207381546497343,-1.2175763118386846,HDBSCAN_SHARED_PREPROC_NOLEAK,160.0,107.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1104,hdbscan,9445,9447,2,45,48,0.9375,0.9574468085106383,0.9473684210526316,0.0625,0.0329027000043424,center0,0.0,-1.304692397864486,HDBSCAN_SHARED_PREPROC_NOLEAK,72.0,48.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1105,hdbscan,10652,10653,1,52,52,1.0,0.981132075471698,0.9904761904761904,0.0,0.0355705999972997,center0,0.0,-1.3736695435842745,HDBSCAN_SHARED_PREPROC_NOLEAK,78.0,52.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1106,hdbscan,7034,7035,1,34,34,1.0,0.9714285714285714,0.9855072463768116,0.0,0.0306900999930803,center0,0.0,-1.2313915588554851,HDBSCAN_SHARED_PREPROC_NOLEAK,51.0,34.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1107,hdbscan,6231,6231,0,31,311,0.0,0.0,0.0,1.0,0.0312798000013572,center1_refined,20.0,-1.1101909100019147,HDBSCAN_SHARED_PREPROC_NOLEAK,311.0,375.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1108,hdbscan,11256,11256,0,56,56,1.0,1.0,1.0,0.0,0.0385581000009551,center0,0.0,-1.3193402595742163,HDBSCAN_SHARED_PREPROC_NOLEAK,84.0,56.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1109,hdbscan,6432,6432,0,32,32,1.0,1.0,1.0,0.0,0.0349523999975645,center0,0.0,-1.1955371900308065,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1110,hdbscan,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.049169099998835,center0,0.0,-1.256859520532275,HDBSCAN_SHARED_PREPROC_NOLEAK,57.0,38.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1111,hdbscan,5628,5628,0,28,29,0.9655172413793104,1.0,0.9824561403508772,0.0344827586206896,0.0327591999957803,center0,0.0,-1.2106067779177652,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,29.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1112,hdbscan,9044,9045,1,44,44,1.0,0.9777777777777776,0.9887640449438202,0.0,0.0342046000005211,center0,0.0,-1.2922480586100349,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1113,hdbscan,6632,6633,1,32,32,1.0,0.9696969696969696,0.9846153846153848,0.0,0.0321059999987483,center0,0.0,-1.2161850532560456,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,32.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1114,hdbscan,4824,4824,0,24,241,0.0,0.0,0.0,1.0,0.0301308999987668,center1_refined,20.0,-1.2052385306581204,HDBSCAN_SHARED_PREPROC_NOLEAK,241.0,396.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1115,hdbscan,7437,7437,0,37,37,1.0,1.0,1.0,0.0,0.0307054999939282,center0,0.0,-1.2550198563773245,HDBSCAN_SHARED_PREPROC_NOLEAK,55.0,37.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1116,hdbscan,4623,4623,0,23,23,1.0,1.0,1.0,0.0,0.0334864000033121,center0,0.0,-1.189837377542688,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,23.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1117,hdbscan,10251,10251,0,51,364,0.0,0.0,0.0,1.0,0.0346377999958349,center1_refined,20.0,-1.2773317802169122,HDBSCAN_SHARED_PREPROC_NOLEAK,481.0,364.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1118,hdbscan,20189,20191,2,189,189,1.0,0.9895287958115184,0.9947368421052633,0.0,0.0459686000031069,center0,0.0,-1.541585481158295,HDBSCAN_SHARED_PREPROC_NOLEAK,283.0,189.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1119,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0315618999957223,center0,0.0,-1.1787836087985029,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1120,hdbscan,3417,3417,0,17,17,1.0,1.0,1.0,0.0,0.030484000002616,center0,0.0,-1.1580815720146416,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,17.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1121,hdbscan,9447,9447,0,47,47,1.0,1.0,1.0,0.0,0.0335077999989152,center0,0.0,-1.2409140704533297,HDBSCAN_SHARED_PREPROC_NOLEAK,70.0,47.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1122,hdbscan,10048,10050,2,48,48,1.0,0.96,0.979591836734694,0.0,0.04030629999761,center0,0.0,-1.2739196050803403,HDBSCAN_SHARED_PREPROC_NOLEAK,72.0,48.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1123,hdbscan,3011,3011,0,11,11,1.0,1.0,1.0,0.0,0.0288998000032734,center0,0.0,-1.113655869396505,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,11.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1124,hdbscan,3618,3618,0,18,18,1.0,1.0,1.0,0.0,0.0260532999964198,center0,0.0,-1.2156018399778543,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,18.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1125,hdbscan,11054,11055,1,54,54,1.0,0.9818181818181818,0.9908256880733944,0.0,0.0380548000030103,center0,0.0,-1.3048885291962031,HDBSCAN_SHARED_PREPROC_NOLEAK,81.0,54.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1126,hdbscan,7236,7236,0,36,36,1.0,1.0,1.0,0.0,0.0317312000042875,center0,0.0,-1.2523381487588932,HDBSCAN_SHARED_PREPROC_NOLEAK,54.0,36.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1127,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0297899000070174,center0,0.0,-1.225576914647113,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1128,hdbscan,4421,4422,1,21,21,1.0,0.9545454545454546,0.9767441860465116,0.0,0.0286047000045073,center0,0.0,-1.1808761722155552,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,21.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1129,hdbscan,4824,4824,0,24,24,1.0,1.0,1.0,0.0,0.030942600002163,center0,0.0,-1.2144852213908806,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,24.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1130,hdbscan,13064,13065,1,64,64,1.0,0.9846153846153848,0.992248062015504,0.0,0.0388856999998097,center0,0.0,-1.2899360812741707,HDBSCAN_SHARED_PREPROC_NOLEAK,96.0,64.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1131,hdbscan,13467,13467,0,67,67,1.0,1.0,1.0,0.0,0.0408910999976797,center0,0.0,-1.4726325872962045,HDBSCAN_SHARED_PREPROC_NOLEAK,100.0,67.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1132,hdbscan,4019,4020,1,19,19,1.0,0.95,0.9743589743589745,0.0,0.0279005999982473,center0,0.0,-1.1830573611293014,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1133,hdbscan,7035,7035,0,35,35,1.0,1.0,1.0,0.0,0.0370545999976457,center0,0.0,-1.2735433632738955,HDBSCAN_SHARED_PREPROC_NOLEAK,52.0,35.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1134,hdbscan,8241,8241,0,41,382,0.0,0.0,0.0,1.0,0.0341455000016139,center1_refined,20.0,-1.2617337703249434,HDBSCAN_SHARED_PREPROC_NOLEAK,412.0,382.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1135,hdbscan,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.0340111000041361,center0,0.0,-1.31684243438723,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1136,hdbscan,3013,3013,0,13,13,1.0,1.0,1.0,0.0,0.0266400999971665,center0,0.0,-1.1517397813285697,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,13.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1137,hdbscan,4823,4824,1,23,241,0.0,0.0,0.0,1.0,0.0293048000021372,center1_refined,20.0,-1.1793931451771162,HDBSCAN_SHARED_PREPROC_NOLEAK,241.0,373.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1138,hdbscan,4019,4020,1,19,19,1.0,0.95,0.9743589743589745,0.0,0.028156400003354,center0,0.0,-1.1647406924927537,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,19.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1139,hdbscan,5226,5226,0,26,26,1.0,1.0,1.0,0.0,0.0275350999945658,center0,0.0,-1.1964458110863911,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,26.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1140,hdbscan,12259,12261,2,59,59,1.0,0.9672131147540984,0.9833333333333332,0.0,0.0386900000012246,center0,0.0,-1.3167098408299545,HDBSCAN_SHARED_PREPROC_NOLEAK,88.0,59.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1141,hdbscan,8441,8442,1,41,41,1.0,0.9761904761904762,0.9879518072289156,0.0,0.0353899999972782,center0,0.0,-1.248072116187842,HDBSCAN_SHARED_PREPROC_NOLEAK,61.0,41.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1142,hdbscan,9648,9648,0,48,57,0.8421052631578947,1.0,0.9142857142857144,0.1578947368421053,0.0340619999988121,center0,0.0,-1.2495548367365017,HDBSCAN_SHARED_PREPROC_NOLEAK,85.0,57.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1143,hdbscan,20114,20114,0,114,114,1.0,1.0,1.0,0.0,0.0462640000041574,center0,0.0,-1.4315547234522827,HDBSCAN_SHARED_PREPROC_NOLEAK,171.0,114.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1144,hdbscan,10653,10653,0,53,55,0.9636363636363636,1.0,0.9814814814814816,0.0363636363636363,0.034078299999237,center0,0.0,-1.314515706010256,HDBSCAN_SHARED_PREPROC_NOLEAK,82.0,55.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1145,hdbscan,4622,4623,1,22,22,1.0,0.9565217391304348,0.9777777777777776,0.0,0.0252261999994516,center0,0.0,-1.2316110319833982,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,22.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1146,hdbscan,8844,8844,0,44,44,1.0,1.0,1.0,0.0,0.0359897000016644,center0,0.0,-1.2977480140964208,HDBSCAN_SHARED_PREPROC_NOLEAK,66.0,44.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1147,hdbscan,12662,12663,1,62,63,0.984126984126984,0.984126984126984,0.984126984126984,0.0158730158730159,0.0388784000024315,center0,0.0,-1.3589524890739726,HDBSCAN_SHARED_PREPROC_NOLEAK,94.0,63.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1148,hdbscan,5628,5628,0,28,28,1.0,1.0,1.0,0.0,0.0298280000060913,center0,0.0,-1.2395569011719998,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,28.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1149,hdbscan,7638,7638,0,38,38,1.0,1.0,1.0,0.0,0.030663799996546,center0,0.0,-1.2574289106302123,HDBSCAN_SHARED_PREPROC_NOLEAK,57.0,38.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1150,hdbscan,5224,5226,2,24,25,0.96,0.9230769230769232,0.9411764705882352,0.04,0.0294320000029983,center0,0.0,-1.1657745886335482,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,25.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1151,hdbscan,6231,6231,0,31,31,1.0,1.0,1.0,0.0,0.0297429000056581,center0,0.0,-1.270111410747093,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,31.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
UBC1152,hdbscan,6633,6633,0,33,33,1.0,1.0,1.0,0.0,0.028227800001332,center0,0.0,-1.2355092440261677,HDBSCAN_SHARED_PREPROC_NOLEAK,50.0,33.0,PART5_SHARED_HDBSCAN_RELEASE_v1_6_COREMODE_CORECSVFIX
